0.40625	0.09375	0	0	0
0.40625	0.09375	0	0	0
0.40625	0.09375	0	0	0
0.40625	0.09375	0	0	0
0.40625	0.09375	0	0	0
0.40625	0.09375	0	0	0
0.40625	0.09375	0	0	0
0.40625	0.09375	0	0	0
0.3125	0.125	0.03125	0	0
0.34375	0.09375	0	0	0
0.40625	0.0625	0	0	0
0.34375	0.0625	0	0	0
0.34375	0.0625	0	0	0
0.40625	0.09375	0	0	0
0.34375	0.09375	0	0	0
0.375	0.0625	0	0	0
0.34375	0	0	0	0
0.4375	0.0625	0	0	0
0.3125	0.125	0	0	0
0.375	0.125	0	0	0
0.375	0	0	0	0
0.375	0.03125	0	0	0
0.375	0.125	0	0	0
0.34375	0.0625	0	0	0
0.28125	0	0	0	0
0.375	0.0625	0	0	0
0.28125	0.0625	0	0	0
0.40625	0.09375	0	0	0
0.3125	0.03125	0	0	0
0.375	0.03125	0	0	0
0.375	0.03125	0	0	0
0.34375	0.0625	0	0	0
